InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536838,21042,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2011-01-01 00:00:00,4.91,16123,United Kingdom
536838,21076,JUMBO BAG PINK POLKADOT,1,2010-12-14 00:00:00,8.11,18229,United Kingdom
536839,21091,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-21 00:00:00,2.76,13981,United Kingdom
536840,21043,HEART OF WICKER SMALL,11,2010-12-03 00:00:00,13.06,14028,United Kingdom
536841,21034,PINK VINTAGE PAISLEY PICNIC BAG,1,2010-12-11 00:00:00,3.14,18103,United Kingdom
536842,21036,LUNCH BAG RED RETROSPOT,1,2011-01-28 00:00:00,2.76,13337,United Kingdom
536843,21093,BLUE KALMIA CERAMIC MUG,6,2010-12-04 00:00:00,3.58,17257,United Kingdom
536843,21063,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-01-04 00:00:00,3.14,17275,United Kingdom
536843,21052,HOME BUILDING BLOCK WORD,1,2011-02-07 00:00:00,9.22,14103,Portugal
536844,21080,PARTY BUNTING,7,2010-12-18 00:00:00,9.18,17796,United Kingdom
536845,21082,REGENCY CAKESTAND 3 TIER,1,2011-07-07 00:00:00,14.29,16076,United Kingdom
536846,21049,JUMBO BAG PINK POLKADOT,5,2011-02-03 00:00:00,8.11,14061,Belgium
536847,21083,REGENCY CAKESTAND 3 TIER,5,2010-12-22 00:00:00,14.29,13161,United Kingdom
536847,21009,HANGING METAL LANTERN,5,2010-12-24 00:00:00,12.57,12848,United Kingdom
536848,21010,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-01-07 00:00:00,3.14,12838,United Kingdom
536849,21047,PINK VINTAGE PAISLEY PICNIC BAG,1,2010-12-21 00:00:00,3.14,17976,France
536850,21012,REGENCY CAKESTAND 3 TIER,1,2010-12-08 00:00:00,14.29,16018,United Kingdom
536851,21057,BLUE KALMIA CERAMIC MUG,1,2011-05-15 00:00:00,3.58,17832,United Kingdom
536852,21072,REGENCY CAKESTAND 3 TIER,5,2010-12-13 00:00:00,14.29,15021,United Kingdom
536853,21067,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-26 00:00:00,5.93,12909,United Kingdom
536854,21004,CHILLI LIGHTS,3,2011-01-22 00:00:00,0.8,18223,United Kingdom
536854,21021,LUNCH BAG RED RETROSPOT,8,2010-12-27 00:00:00,2.76,17654,Italy
536854,21004,HEART SHAPED DOUGHNUT,3,2010-12-04 00:00:00,14.56,15296,United Kingdom
536855,21019,SET OF 3 MONOCHROME HEART MUGS,10,2010-12-20 00:00:00,3.16,14714,Switzerland
536855,21023,BLUE KALMIA CERAMIC MUG,3,2011-01-06 00:00:00,3.58,15084,United Kingdom
536855,21055,LOVE BUILDING BLOCK WORD,3,2010-12-24 00:00:00,10.77,14825,United Kingdom
C536856,21077,FAIRY CAKE FLANNEL ASSORTED COLOUR,3,2010-12-05 00:00:00,4.91,15041,United Kingdom
536857,21086,FAIRY CAKE FLANNEL ASSORTED COLOUR,2,2010-12-27 00:00:00,4.91,12858,United Kingdom
536858,21028,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-01-02 00:00:00,5.93,15419,United Kingdom
536859,21081,JUMBO BAG RED RETROSPOT,1,2011-02-12 00:00:00,11.11,15305,Switzerland
536860,21091,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-10 00:00:00,2.76,14903,Spain
536861,21048,CHILLI LIGHTS,4,2011-01-19 00:00:00,0.8,12546,Portugal
536862,21089,HEART OF WICKER SMALL,1,2010-12-01 00:00:00,13.06,17942,United Kingdom
536863,21012,REGENCY CAKESTAND 3 TIER,1,2010-12-15 00:00:00,14.29,18200,United Kingdom
536864,21064,CHILLI LIGHTS,1,2011-01-10 00:00:00,0.8,15195,United Kingdom
536865,21085,BLUE KALMIA CERAMIC MUG,2,2010-12-03 00:00:00,3.58,12952,Germany
536865,21064,BLUE KALMIA CERAMIC MUG,2,2010-12-02 00:00:00,3.58,17081,United Kingdom
536866,21064,LUNCH BAG RED RETROSPOT,1,2010-12-04 00:00:00,2.76,16021,France
536866,21086,LOVE BUILDING BLOCK WORD,1,2010-12-15 00:00:00,10.77,12536,United Kingdom
536867,21077,RETROSPOT TEA SET CERAMIC 11 PC,1,2011-01-18 00:00:00,4.72,18021,Portugal
536867,21012,PINK VINTAGE PAISLEY PICNIC BAG,1,2010-12-10 00:00:00,3.14,14061,United Kingdom
536868,21044,SET OF 3 MONOCHROME HEART MUGS,11,2010-12-08 00:00:00,3.16,14152,United Kingdom
536869,21008,RETROSPOT TEA SET CERAMIC 11 PC,2,2011-01-02 00:00:00,4.72,14189,United Kingdom
536869,21096,JUMBO BAG RED RETROSPOT,4,2011-02-06 00:00:00,11.11,12552,United Kingdom
536870,21083,RETROSPOT TEA SET CERAMIC 11 PC,3,2010-12-05 00:00:00,4.72,14781,France
536871,21041,BLUE KALMIA CERAMIC MUG,5,2010-12-10 00:00:00,3.58,16545,United Kingdom
536871,21044,HANGING METAL LANTERN,3,2010-12-03 00:00:00,12.57,13512,Netherlands
536872,21093,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-26 00:00:00,3.14,15782,United Kingdom
536873,21032,HEART OF WICKER SMALL,4,2010-12-05 00:00:00,13.06,14914,Spain
536874,21038,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-02 00:00:00,5.93,16842,Spain
536875,21013,HANGING METAL LANTERN,3,2011-02-14 00:00:00,12.57,18265,France
536876,21018,REGENCY CAKESTAND 3 TIER,1,2011-01-09 00:00:00,14.29,16076,United Kingdom
536877,21009,LOVE BUILDING BLOCK WORD,8,2010-12-20 00:00:00,10.77,13121,United Kingdom
536878,21094,HEART OF WICKER SMALL,1,2010-12-02 00:00:00,13.06,15405,United Kingdom
536879,21085,HEART OF WICKER SMALL,5,2011-01-22 00:00:00,13.06,14028,United Kingdom
536880,21005,JUMBO BAG PINK POLKADOT,8,2010-12-05 00:00:00,8.11,14393,United Kingdom
536881,21013,CHILLI LIGHTS,1,2010-12-13 00:00:00,0.8,14028,United Kingdom
536882,21006,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-12-24 00:00:00,5.93,13209,Spain
536883,21009,PARTY BUNTING,2,2010-12-06 00:00:00,9.18,15006,United Kingdom
536884,21013,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-02-25 00:00:00,5.93,16735,Netherlands
536885,21008,JUMBO BAG PINK POLKADOT,3,2010-12-30 00:00:00,8.11,16082,Belgium
536885,21095,JUMBO BAG PINK POLKADOT,4,2011-01-15 00:00:00,8.11,15185,United Kingdom
536885,21095,HEART SHAPED DOUGHNUT,2,2010-12-26 00:00:00,14.56,17233,Italy
536886,21089,ASSORTED COLOUR BIRD ORNAMENT,4,2010-12-01 00:00:00,2.76,14387,United Kingdom
536886,21050,HANGING METAL LANTERN,1,2010-12-06 00:00:00,12.57,12362,United Kingdom
536887,21060,HEART OF WICKER SMALL,2,2010-12-12 00:00:00,13.06,13367,United Kingdom
536887,21013,HEART OF WICKER SMALL,1,2010-12-08 00:00:00,13.06,13427,United Kingdom
536887,21038,SET OF 3 MONOCHROME HEART MUGS,2,2010-12-06 00:00:00,3.16,14624,Italy
536888,21015,LOVE BUILDING BLOCK WORD,3,2010-12-08 00:00:00,10.77,16230,Italy
536889,21087,FAIRY CAKE FLANNEL ASSORTED COLOUR,3,2011-01-09 00:00:00,4.91,14673,United Kingdom
536889,21086,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-10 00:00:00,5.93,14080,United Kingdom
536890,21011,HANGING METAL LANTERN,5,2011-01-01 00:00:00,12.57,13494,United Kingdom
536891,21035,BLUE KALMIA CERAMIC MUG,6,2011-01-04 00:00:00,3.58,13613,Portugal
536891,21085,PARTY BUNTING,2,2010-12-11 00:00:00,9.18,16443,France
536892,21061,RETROSPOT TEA SET CERAMIC 11 PC,9,2011-02-12 00:00:00,4.72,17962,United Kingdom
536893,21059,ASSORTED COLOUR BIRD ORNAMENT,2,2010-12-11 00:00:00,2.76,15618,United Kingdom
536893,21027,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2010-12-02 00:00:00,4.91,16089,Netherlands
536894,21092,BLUE KALMIA CERAMIC MUG,2,2011-01-04 00:00:00,3.58,14152,Italy
536895,21062,LOVE BUILDING BLOCK WORD,7,2010-12-22 00:00:00,10.77,14624,Belgium
536896,21061,JUMBO BAG PINK POLKADOT,1,2010-12-09 00:00:00,8.11,16845,Germany
536897,21065,SET OF 3 MONOCHROME HEART MUGS,3,2011-01-06 00:00:00,3.16,12969,United Kingdom
536897,21026,JUMBO BAG PINK POLKADOT,1,2010-12-19 00:00:00,8.11,12599,United Kingdom
536898,21054,REGENCY CAKESTAND 3 TIER,8,2010-12-12 00:00:00,14.29,15195,Sweden
536899,21046,FAIRY CAKE FLANNEL ASSORTED COLOUR,2,2011-02-24 00:00:00,4.91,17625,United Kingdom
536899,21013,SET OF 3 MONOCHROME HEART MUGS,3,2010-12-19 00:00:00,3.16,13300,United Kingdom
536900,21064,REGENCY CAKESTAND 3 TIER,1,2010-12-22 00:00:00,14.29,15529,France
536901,21087,HEART SHAPED DOUGHNUT,5,2011-01-08 00:00:00,14.56,16842,United Kingdom
536902,21005,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-01-09 00:00:00,5.93,14010,Sweden
536903,21085,JUMBO BAG PINK POLKADOT,1,2010-12-28 00:00:00,8.11,16069,United Kingdom
536904,21039,PARTY BUNTING,5,2010-12-23 00:00:00,9.18,14053,United Kingdom
536905,21060,REGENCY CAKESTAND 3 TIER,9,2011-01-18 00:00:00,14.29,15766,Netherlands
536906,21088,STRAWBERRY CERAMIC TRINKET POT,1,2010-12-02 00:00:00,1.34,13150,United Kingdom
536907,21094,HEART OF WICKER SMALL,3,2010-12-09 00:00:00,13.06,12350,United Kingdom
536908,21090,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-01-08 00:00:00,5.93,14010,United Kingdom
536909,21010,FAIRY CAKE FLANNEL ASSORTED COLOUR,3,2011-01-05 00:00:00,4.91,17568,Netherlands
536910,21074,JUMBO BAG PINK POLKADOT,5,2010-12-14 00:00:00,8.11,17402,United Kingdom
536910,21062,JUMBO BAG PINK POLKADOT,1,2010-12-31 00:00:00,8.11,12410,Germany
536911,21020,REGENCY CAKESTAND 3 TIER,5,2010-12-07 00:00:00,14.29,15075,United Kingdom
536912,21034,LOVE BUILDING BLOCK WORD,1,2010-12-12 00:00:00,10.77,13982,Germany
536913,21042,CHOCOLATE HOT WATER BOTTLE,2,2010-12-08 00:00:00,6.76,15397,Netherlands
536914,21024,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-10 00:00:00,5.93,17480,Germany
536914,21048,LUNCH BAG RED RETROSPOT,3,2010-12-24 00:00:00,2.76,15892,United Kingdom
536915,21056,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-06 00:00:00,5.93,12858,United Kingdom
536916,21004,LUNCH BAG RED RETROSPOT,2,2011-04-04 00:00:00,2.76,14551,United Kingdom
536916,21067,ASSORTED COLOUR BIRD ORNAMENT,1,2011-01-10 00:00:00,2.76,17083,United Kingdom
536917,21003,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-28 00:00:00,3.14,15041,Portugal
536918,21033,CHOCOLATE HOT WATER BOTTLE,2,2010-12-09 00:00:00,6.76,15136,France
536918,21040,CHILLI LIGHTS,2,2010-12-24 00:00:00,0.8,12500,United Kingdom
536919,21054,LOVE BUILDING BLOCK WORD,3,2010-12-23 00:00:00,10.77,13358,France
536920,21003,CHILLI LIGHTS,7,2010-12-15 00:00:00,0.8,14277,United Kingdom
536920,21020,SET OF 3 MONOCHROME HEART MUGS,1,2011-01-17 00:00:00,3.16,17699,United Kingdom
536920,21086,HEART SHAPED DOUGHNUT,2,2011-01-05 00:00:00,14.56,13512,United Kingdom
536920,21060,BLUE KALMIA CERAMIC MUG,1,2010-12-23 00:00:00,3.58,14277,United Kingdom
536921,21027,PINK VINTAGE PAISLEY PICNIC BAG,5,2011-01-12 00:00:00,3.14,14835,United Kingdom
536922,21017,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-13 00:00:00,3.14,15185,Spain
536922,21072,LUNCH BAG RED RETROSPOT,10,2010-12-12 00:00:00,2.76,14245,United Kingdom
536923,21017,BLUE KALMIA CERAMIC MUG,4,2010-12-13 00:00:00,3.58,18265,United Kingdom
536923,21010,PARTY BUNTING,9,2011-01-08 00:00:00,9.18,15766,Netherlands
536924,21013,PARTY BUNTING,6,2010-12-16 00:00:00,9.18,17571,Netherlands
536925,21067,SET OF 3 MONOCHROME HEART MUGS,9,2011-02-08 00:00:00,3.16,14611,United Kingdom
536926,21062,PARTY BUNTING,5,2010-12-09 00:00:00,9.18,16957,United Kingdom
536926,21037,HEART SHAPED DOUGHNUT,7,2010-12-16 00:00:00,14.56,16839,France
536927,21081,LOVE BUILDING BLOCK WORD,3,2010-12-04 00:00:00,10.77,17279,United Kingdom
536928,21082,RETROSPOT TEA SET CERAMIC 11 PC,1,2011-02-03 00:00:00,4.72,14010,United Kingdom
536929,21079,SET OF 3 MONOCHROME HEART MUGS,5,2010-12-07 00:00:00,3.16,13405,Netherlands
536930,21093,CHILLI LIGHTS,3,2010-12-05 00:00:00,0.8,17462,United Kingdom
536931,21059,REGENCY CAKESTAND 3 TIER,4,2010-12-13 00:00:00,14.29,16982,Germany
536932,21053,SET OF 3 MONOCHROME HEART MUGS,20,2011-01-11 00:00:00,3.16,18085,Switzerland
536933,21058,HEART OF WICKER SMALL,7,2010-12-07 00:00:00,13.06,13341,Germany
536934,21025,HEART OF WICKER SMALL,4,2010-12-07 00:00:00,13.06,17518,United Kingdom
536935,21096,CHOCOLATE HOT WATER BOTTLE,5,2011-01-19 00:00:00,6.76,17876,United Kingdom
536936,21026,LOVE BUILDING BLOCK WORD,1,2011-02-01 00:00:00,10.77,15419,United Kingdom
536937,21009,JUMBO BAG PINK POLKADOT,1,2010-12-01 00:00:00,8.11,17583,Switzerland
536938,21010,STRAWBERRY CERAMIC TRINKET POT,7,2011-02-12 00:00:00,1.34,15790,Germany
536939,21027,LUNCH BAG RED RETROSPOT,4,2010-12-03 00:00:00,2.76,13005,United Kingdom
536940,21063,SET OF 3 MONOCHROME HEART MUGS,2,2010-12-06 00:00:00,3.16,15093,Spain
536941,21089,FAIRY CAKE FLANNEL ASSORTED COLOUR,3,2010-12-07 00:00:00,4.91,14384,United Kingdom
536942,21002,LOVE BUILDING BLOCK WORD,2,2011-02-07 00:00:00,10.77,14781,United Kingdom
536942,21032,HANGING METAL LANTERN,1,2010-12-08 00:00:00,12.57,16403,United Kingdom
536943,21043,SET OF 3 MONOCHROME HEART MUGS,2,2011-01-22 00:00:00,3.16,14039,United Kingdom
536944,21054,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2010-12-26 00:00:00,4.91,14487,United Kingdom
536945,21013,REGENCY CAKESTAND 3 TIER,4,2010-12-03 00:00:00,14.29,14187,United Kingdom
536945,21040,JUMBO BAG PINK POLKADOT,2,2010-12-12 00:00:00,8.11,16834,United Kingdom
536945,21031,LOVE BUILDING BLOCK WORD,2,2011-01-31 00:00:00,10.77,16236,Switzerland
536945,21009,PARTY BUNTING,4,2010-12-21 00:00:00,9.18,18227,United Kingdom
536946,21072,LUNCH BAG RED RETROSPOT,3,2010-12-14 00:00:00,2.76,12908,United Kingdom
536946,21065,ASSORTED COLOUR BIRD ORNAMENT,3,2011-01-01 00:00:00,2.76,15162,United Kingdom
536946,21035,JUMBO BAG RED RETROSPOT,2,2010-12-29 00:00:00,11.11,12908,United Kingdom
536946,21020,BLUE KALMIA CERAMIC MUG,1,2010-12-04 00:00:00,3.58,17362,Netherlands
536946,21002,ASSORTED COLOUR BIRD ORNAMENT,6,2010-12-26 00:00:00,2.76,12410,United Kingdom
536946,21012,HEART OF WICKER SMALL,3,2011-01-09 00:00:00,13.06,13405,United Kingdom
536947,21044,PINK VINTAGE PAISLEY PICNIC BAG,1,2010-12-29 00:00:00,3.14,14187,United Kingdom
536948,21010,JUMBO BAG PINK POLKADOT,4,2010-12-30 00:00:00,8.11,17964,United Kingdom
536949,21091,RETROSPOT TEA SET CERAMIC 11 PC,2,2010-12-29 00:00:00,4.72,13361,Netherlands
536949,21057,HANGING METAL LANTERN,7,2010-12-03 00:00:00,12.57,12492,Switzerland
536950,21075,HANGING METAL LANTERN,1,2010-12-08 00:00:00,12.57,12683,United Kingdom
536951,21071,STRAWBERRY CERAMIC TRINKET POT,1,2010-12-03 00:00:00,1.34,14042,United Kingdom
536952,21040,LUNCH BAG RED RETROSPOT,1,2010-12-02 00:00:00,2.76,15803,Belgium
536952,21097,JUMBO BAG PINK POLKADOT,2,2011-02-19 00:00:00,8.11,12838,France
536952,21031,JUMBO BAG PINK POLKADOT,3,2011-01-23 00:00:00,8.11,15077,United Kingdom
536952,21065,HEART SHAPED DOUGHNUT,1,2010-12-18 00:00:00,14.56,17067,France
536953,21022,CHILLI LIGHTS,1,2010-12-07 00:00:00,0.8,14103,United Kingdom
536954,21067,LOVE BUILDING BLOCK WORD,1,2011-03-02 00:00:00,10.77,17075,Netherlands
536954,21068,JUMBO BAG PINK POLKADOT,2,2010-12-03 00:00:00,8.11,13005,Netherlands
536955,21087,REGENCY CAKESTAND 3 TIER,1,2011-01-10 00:00:00,14.29,13367,Germany
C536956,21039,LOVE BUILDING BLOCK WORD,1,2010-12-16 00:00:00,10.77,15047,United Kingdom
536957,21051,STRAWBERRY CERAMIC TRINKET POT,4,2011-01-14 00:00:00,1.34,13405,United Kingdom
536957,21027,FAIRY CAKE FLANNEL ASSORTED COLOUR,2,2010-12-16 00:00:00,4.91,14199,United Kingdom
536958,21094,ASSORTED COLOUR BIRD ORNAMENT,1,2011-02-15 00:00:00,2.76,15321,France
536958,21086,LUNCH BAG RED RETROSPOT,2,2010-12-13 00:00:00,2.76,15498,United Kingdom
536958,21075,HEART OF WICKER SMALL,1,2011-01-05 00:00:00,13.06,13406,United Kingdom
536959,21050,LUNCH BAG RED RETROSPOT,9,2010-12-01 00:00:00,2.76,17450,France
536960,21021,HEART OF WICKER SMALL,2,2010-12-05 00:00:00,13.06,18200,United Kingdom
536961,21076,STRAWBERRY CERAMIC TRINKET POT,2,2010-12-23 00:00:00,1.34,15498,United Kingdom
536961,21066,PINK VINTAGE PAISLEY PICNIC BAG,9,2010-12-07 00:00:00,3.14,17004,Netherlands
536961,21078,PARTY BUNTING,1,2010-12-02 00:00:00,9.18,14373,Germany
536961,21083,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-01-15 00:00:00,5.93,16189,Switzerland
536962,21071,PARTY BUNTING,3,2011-02-27 00:00:00,9.18,16839,Spain
536963,21013,HANGING METAL LANTERN,1,2010-12-12 00:00:00,12.57,15119,United Kingdom
536964,21035,BLUE KALMIA CERAMIC MUG,1,2010-12-01 00:00:00,3.58,18227,Belgium
536965,21068,JUMBO BAG PINK POLKADOT,5,2010-12-07 00:00:00,8.11,17519,United Kingdom
536966,21011,HEART OF WICKER SMALL,1,2010-12-07 00:00:00,13.06,12608,United Kingdom
536967,21061,SET OF 3 MONOCHROME HEART MUGS,1,2010-12-18 00:00:00,3.16,17850,Spain
536967,21006,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2010-12-08 00:00:00,4.91,12546,United Kingdom
536967,21074,PARTY BUNTING,3,2011-01-17 00:00:00,9.18,14301,Germany
536968,21026,BLUE KALMIA CERAMIC MUG,1,2010-12-13 00:00:00,3.58,13791,Germany
536968,21006,HEART SHAPED DOUGHNUT,1,2011-01-25 00:00:00,14.56,13422,Sweden
536969,21072,CHILLI LIGHTS,1,2010-12-12 00:00:00,0.8,16860,Spain
536970,21077,SET OF 3 MONOCHROME HEART MUGS,4,2010-12-13 00:00:00,3.16,14276,United Kingdom
536971,21068,JUMBO BAG PINK POLKADOT,1,2010-12-21 00:00:00,8.11,17434,United Kingdom
536972,21059,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-31 00:00:00,5.93,14825,Germany
536972,21006,PINK VINTAGE PAISLEY PICNIC BAG,7,2010-12-08 00:00:00,3.14,15648,United Kingdom
536973,21019,HEART OF WICKER SMALL,5,2010-12-13 00:00:00,13.06,13086,Sweden
536974,21081,BLUE KALMIA CERAMIC MUG,16,2010-12-16 00:00:00,3.58,15743,United Kingdom
536975,21036,RETROSPOT TEA SET CERAMIC 11 PC,9,2010-12-24 00:00:00,4.72,14061,United Kingdom
536976,21066,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-09 00:00:00,5.93,17534,United Kingdom
536976,21063,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-02-17 00:00:00,4.72,15529,United Kingdom
536976,21068,HOME BUILDING BLOCK WORD,1,2010-12-05 00:00:00,9.22,15790,Netherlands
536977,21014,LOVE BUILDING BLOCK WORD,3,2010-12-01 00:00:00,10.77,13694,United Kingdom
536977,21090,LOVE BUILDING BLOCK WORD,7,2011-01-13 00:00:00,10.77,15322,United Kingdom
536978,21029,LOVE BUILDING BLOCK WORD,6,2010-12-20 00:00:00,10.77,15265,Netherlands
C536979,21079,HEART SHAPED DOUGHNUT,2,2010-12-14 00:00:00,14.56,15234,United Kingdom
536980,21016,LOVE BUILDING BLOCK WORD,8,2010-12-02 00:00:00,10.77,17277,United Kingdom
536980,21063,SET OF 3 MONOCHROME HEART MUGS,6,2011-04-23 00:00:00,3.16,12546,France
536980,21071,HOME BUILDING BLOCK WORD,2,2010-12-27 00:00:00,9.22,15790,Netherlands
536981,21002,STRAWBERRY CERAMIC TRINKET POT,6,2011-02-28 00:00:00,1.34,16759,United Kingdom
536982,21090,LUNCH BAG RED RETROSPOT,6,2010-12-23 00:00:00,2.76,12883,Germany
536983,21092,BLUE KALMIA CERAMIC MUG,2,2010-12-02 00:00:00,3.58,16938,United Kingdom
536983,21025,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-28 00:00:00,2.76,16988,Belgium
536984,21086,REGENCY CAKESTAND 3 TIER,3,2011-01-21 00:00:00,14.29,14487,United Kingdom
536985,21048,SET OF 3 MONOCHROME HEART MUGS,2,2010-12-10 00:00:00,3.16,16911,United Kingdom
536985,21052,BLUE KALMIA CERAMIC MUG,14,2011-01-18 00:00:00,3.58,17233,United Kingdom
536985,21009,HOME BUILDING BLOCK WORD,1,2011-01-29 00:00:00,9.22,16416,Portugal
536986,21062,ASSORTED COLOUR BIRD ORNAMENT,10,2011-02-11 00:00:00,2.76,13305,Germany
536986,21058,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2011-01-12 00:00:00,4.91,13621,United Kingdom
536987,21040,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-10 00:00:00,3.14,14709,United Kingdom
536988,21048,JUMBO BAG RED RETROSPOT,3,2011-01-01 00:00:00,11.11,17654,United Kingdom
536989,21087,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-02-07 00:00:00,5.93,13830,United Kingdom
536989,21012,HANGING METAL LANTERN,1,2011-01-22 00:00:00,12.57,13824,Spain
536989,21068,RETROSPOT TEA SET CERAMIC 11 PC,1,2010-12-03 00:00:00,4.72,15689,United Kingdom
536989,21026,REGENCY CAKESTAND 3 TIER,3,2011-02-17 00:00:00,14.29,17257,United Kingdom
536989,21052,CHILLI LIGHTS,5,2011-01-12 00:00:00,0.8,18193,Belgium
536990,21066,ASSORTED COLOUR BIRD ORNAMENT,6,2010-12-01 00:00:00,2.76,13530,United Kingdom
536991,21037,LOVE BUILDING BLOCK WORD,12,2011-03-05 00:00:00,10.77,14673,Germany
536992,21068,REGENCY CAKESTAND 3 TIER,6,2011-03-01 00:00:00,14.29,15355,United Kingdom
536993,21047,STRAWBERRY CERAMIC TRINKET POT,10,2010-12-29 00:00:00,1.34,13086,Switzerland
536993,21029,BLUE KALMIA CERAMIC MUG,1,2010-12-27 00:00:00,3.58,16337,France
536994,21039,BLUE KALMIA CERAMIC MUG,7,2011-02-26 00:00:00,3.58,16123,Netherlands
536995,21073,SET OF 3 MONOCHROME HEART MUGS,3,2010-12-20 00:00:00,3.16,14301,United Kingdom
536996,21072,PARTY BUNTING,5,2011-02-04 00:00:00,9.18,15907,United Kingdom
536997,21094,CHILLI LIGHTS,2,2010-12-25 00:00:00,0.8,13176,United Kingdom
536998,21016,STRAWBERRY CERAMIC TRINKET POT,8,2010-12-01 00:00:00,1.34,18223,United Kingdom
536999,21026,FAIRY CAKE FLANNEL ASSORTED COLOUR,12,2010-12-29 00:00:00,4.91,17221,Germany
537000,21081,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-01-30 00:00:00,5.93,17480,Germany
537000,21039,HEART OF WICKER SMALL,2,2010-12-04 00:00:00,13.06,14408,United Kingdom
537001,21024,HANGING METAL LANTERN,2,2011-02-09 00:00:00,12.57,15093,Netherlands
537001,21055,REGENCY CAKESTAND 3 TIER,8,2010-12-24 00:00:00,14.29,15047,United Kingdom
537002,21020,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-09 00:00:00,3.14,17594,Switzerland
537003,21086,HANGING METAL LANTERN,5,2010-12-31 00:00:00,12.57,18241,United Kingdom
537003,21080,REGENCY CAKESTAND 3 TIER,2,2010-12-02 00:00:00,14.29,17880,Sweden
C537004,21081,PINK VINTAGE PAISLEY PICNIC BAG,5,2010-12-17 00:00:00,3.14,16894,United Kingdom
537005,21073,FAIRY CAKE FLANNEL ASSORTED COLOUR,4,2010-12-12 00:00:00,4.91,15296,France
537006,21082,LOVE BUILDING BLOCK WORD,1,2010-12-11 00:00:00,10.77,17083,Italy
537007,21052,HANGING METAL LANTERN,2,2010-12-08 00:00:00,12.57,17927,Germany
537008,21087,REGENCY CAKESTAND 3 TIER,1,2010-12-10 00:00:00,14.29,13841,France
537008,21032,REGENCY CAKESTAND 3 TIER,1,2010-12-04 00:00:00,14.29,15660,Netherlands
537009,21013,REGENCY CAKESTAND 3 TIER,1,2011-02-05 00:00:00,14.29,15195,United Kingdom
537009,21056,ASSORTED COLOUR BIRD ORNAMENT,4,2010-12-18 00:00:00,2.76,15856,Netherlands
537010,21046,PARTY BUNTING,2,2010-12-30 00:00:00,9.18,14883,United Kingdom
537011,21093,HANGING METAL LANTERN,2,2011-02-16 00:00:00,12.57,18200,United Kingdom
537011,21018,JUMBO BAG PINK POLKADOT,3,2011-01-28 00:00:00,8.11,17098,United Kingdom
537011,21016,SET OF 3 MONOCHROME HEART MUGS,1,2011-01-17 00:00:00,3.16,15688,United Kingdom
537012,21022,RETROSPOT TEA SET CERAMIC 11 PC,5,2011-01-22 00:00:00,4.72,14673,Sweden
537013,21025,RETROSPOT TEA SET CERAMIC 11 PC,2,2010-12-18 00:00:00,4.72,18265,United Kingdom
537014,21015,HOME BUILDING BLOCK WORD,2,2010-12-17 00:00:00,9.22,16069,Germany
537015,21074,HEART OF WICKER SMALL,2,2010-12-18 00:00:00,13.06,15047,Germany
C537016,21089,PARTY BUNTING,1,2010-12-04 00:00:00,9.18,17796,United Kingdom
537016,21085,SET OF 3 MONOCHROME HEART MUGS,3,2011-01-04 00:00:00,3.16,15021,United Kingdom
537017,21051,CHOCOLATE HOT WATER BOTTLE,1,2011-01-07 00:00:00,6.76,18031,Belgium
537018,21085,HEART OF WICKER SMALL,5,2010-12-06 00:00:00,13.06,15702,United Kingdom
537019,21087,PINK VINTAGE PAISLEY PICNIC BAG,1,2010-12-26 00:00:00,3.14,16643,United Kingdom
537020,21093,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-11 00:00:00,5.93,15075,Belgium
537020,21020,REGENCY CAKESTAND 3 TIER,4,2011-01-16 00:00:00,14.29,14411,United Kingdom
